"No.","Time","Source","Destination","Protocol","Length","Info"
"1099","1.939961","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=922747 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1103]"
"1100","1.939962","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=923947 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1103]"
"1101","1.939963","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=925147 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1103]"
"1102","1.940073","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=926347 Win=2308160 Len=0"
"1103","1.941382","128.135.24.73","10.190.102.251","TLSv1.2","1102","Application Data"
"1104","1.941415","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=927395 Win=2308160 Len=0"
"1105","1.943675","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=927395 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1106","1.943677","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=928595 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1107","1.943679","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=929795 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1108","1.943680","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=930995 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1109","1.943682","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=932195 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1110","1.943683","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=933395 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1111","1.943684","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=934595 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1112","1.943685","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=935795 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1113","1.943686","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=936995 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1114","1.943688","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=938195 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1115","1.943690","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=939395 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1116","1.943691","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [PSH, ACK] Seq=940595 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1117","1.943693","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=941795 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1118]"
"1118","1.943694","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"1119","1.943695","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=943808 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1120","1.943697","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=945008 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1121","1.943698","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=946208 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1122","1.943699","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=947408 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1123","1.943700","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=948608 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1124","1.943702","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=949808 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1125","1.943703","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=951008 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1126","1.943704","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=952208 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1127","1.943705","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=953408 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1128","1.943706","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=954608 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1130]"
"1129","1.943780","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=955808 Win=2308160 Len=0"
"1130","1.943914","128.135.24.73","10.190.102.251","TLSv1.2","407","Application Data"
"1131","1.943915","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=956161 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1139]"
"1132","1.943949","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=957361 Win=2308160 Len=0"
"1133","1.944237","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=957361 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1139]"
"1134","1.944239","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=958561 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1139]"
"1135","1.944240","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=959761 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1139]"
"1136","1.944241","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=960961 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1139]"
"1137","1.944242","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=962161 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1139]"
"1138","1.944274","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=963361 Win=2308160 Len=0"
"1139","1.944634","128.135.24.73","10.190.102.251","TLSv1.2","393","Application Data"
"1140","1.944665","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=963700 Win=2308160 Len=0"
"1141","1.945518","128.135.24.73","10.190.102.251","TLSv1.2","942","Application Data"
"1142","1.945519","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=964588 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1148]"
"1143","1.945520","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=965788 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1148]"
"1144","1.945558","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=966988 Win=2308160 Len=0"
"1145","1.945804","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=966988 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1148]"
"1146","1.945805","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=968188 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1148]"
"1147","1.945806","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=969388 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1148]"
"1148","1.945808","128.135.24.73","10.190.102.251","TLSv1.2","317","Application Data"
"1149","1.945844","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=970851 Win=2308160 Len=0"
"1150","1.947232","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=970851 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1155]"
"1151","1.947234","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=972051 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1155]"
"1152","1.947235","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=973251 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1155]"
"1153","1.947236","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=974451 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1155]"
"1154","1.947238","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=975651 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1155]"
"1155","1.947239","128.135.24.73","10.190.102.251","TLSv1.2","1079","Application Data"
"1156","1.947239","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=977876 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1157","1.947241","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=979076 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1158","1.947242","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=980276 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1159","1.947243","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=981476 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1160","1.947244","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=982676 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1161","1.947245","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=983876 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1162","1.947246","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=985076 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1163","1.947247","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=986276 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1164","1.947248","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=987476 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1165","1.947248","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=988676 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1166","1.947249","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=989876 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1167","1.947250","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [PSH, ACK] Seq=991076 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1168","1.947251","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=992276 Ack=117107 Win=182656 Len=1200 [TCP PDU reassembled in 1169]"
"1169","1.947253","128.135.24.73","10.190.102.251","TLSv1.2","704","Application Data"
"1170","1.947338","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=994126 Win=2308160 Len=0"
"1171","1.968811","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=994126 Ack=117236 Win=182656 Len=0"
"1172","1.970833","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=994126 Ack=119636 Win=187392 Len=0"
"1173","1.970834","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=994126 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1174","1.970835","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=995326 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1175","1.970837","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=996526 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1176","1.970838","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=997726 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1177","1.970840","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=998926 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1178","1.970841","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1000126 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1179","1.970843","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1001326 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1180","1.970844","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1002526 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1181","1.970846","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1003726 Ack=120470 Win=189824 Len=1200 [TCP PDU reassembled in 1182]"
"1182","1.970847","128.135.24.73","10.190.102.251","TLSv1.2","1154","Application Data"
"1183","1.970848","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=122870 Win=195712 Len=0"
"1184","1.970849","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=124944 Win=200960 Len=0"
"1185","1.970850","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=126971 Win=206336 Len=0"
"1186","1.970850","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=129371 Win=212096 Len=0"
"1187","1.970851","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=131406 Win=217472 Len=0"
"1188","1.970852","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=133422 Win=222848 Len=0"
"1189","1.970853","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=135822 Win=228608 Len=0"
"1190","1.970855","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=1006026 Ack=137886 Win=233984 Len=0"
"1191","1.970856","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1006026 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1197]"
"1192","1.970857","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1007226 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1197]"
"1193","1.970859","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1008426 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1197]"
"1194","1.970861","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1009626 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1197]"
"1195","1.970862","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1010826 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1197]"
"1196","1.970863","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1012026 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1197]"
"1197","1.970865","128.135.24.73","10.190.102.251","TLSv1.2","978","Application Data"
"1198","1.970866","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1014150 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1204]"
"1199","1.970868","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1015350 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1204]"
"1200","1.970869","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1016550 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1204]"
"1201","1.970870","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1017750 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1204]"
"1202","1.970994","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=1006026 Win=2296320 Len=0"
"1203","1.971182","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=1018950 Win=2308160 Len=0"
"1204","1.971706","128.135.24.73","10.190.102.251","TLSv1.2","669","Application Data"
"1205","1.971708","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1019565 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1206","1.971709","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1020765 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1207","1.971930","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=162710 Ack=1021965 Win=2308160 Len=0"
"1208","1.972259","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1021965 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1209","1.972260","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1023165 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1210","1.972261","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1024365 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1211","1.972262","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1025565 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1212","1.972264","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1026765 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1213","1.972265","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1027965 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1214","1.972266","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1029165 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1215","1.972267","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1030365 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1216","1.972268","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1031565 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1217","1.972269","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [PSH, ACK] Seq=1032765 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1218","1.972270","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1033965 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1219]"
"1219","1.972271","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"1220","1.972272","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1035978 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1221","1.972272","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1037178 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1222","1.972273","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1038378 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1223","1.972274","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1039578 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1224","1.972275","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1040778 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1225","1.972276","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1041978 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1226","1.972277","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1043178 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1227","1.972278","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1044378 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1228","1.972279","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1045578 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1229","1.972280","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1046778 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1230","1.972281","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1047978 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1231","1.972283","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [PSH, ACK] Seq=1049178 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
"1232","1.972284","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=1050378 Ack=137886 Win=233984 Len=1200 [TCP PDU reassembled in 1234]"
